DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE
GDSC1,342,15689881,907068,HT-3,SIDM00679,CESC,172,Embelin,XIAP,Apoptosis regulation,1045,Y,0.125,32.0,3.209051,0.848223,0.09497,0.301099
GDSC1,342,15796084,924107,CAL-39,SIDM00935,CESC,172,Embelin,XIAP,Apoptosis regulation,1045,Y,0.125,32.0,1.749219,0.664803,0.141661,-1.12054
GDSC1,342,15805326,930297,SiHa,SIDM01093,CESC,172,Embelin,XIAP,Apoptosis regulation,1045,Y,0.125,32.0,4.266425,0.91523,0.105925,1.330809
GDSC1,342,15805670,930298,SKG-IIIa,SIDM00381,CESC,172,Embelin,XIAP,Apoptosis regulation,1045,Y,0.125,32.0,4.000356,0.885539,0.050788,1.071701
GDSC1,342,15814882,949154,OMC-1,SIDM00240,CESC,172,Embelin,XIAP,Apoptosis regulation,1045,Y,0.125,32.0,2.474111,0.760578,0.06937,-0.414613
GDSC1,342,15840299,1240179,MS751,SIDM00638,CESC,172,Embelin,XIAP,Apoptosis regulation,1045,Y,0.125,32.0,3.404102,0.891221,0.058313,0.491047
GDSC1,342,15849460,1240212,SISO,SIDM00394,CESC,172,Embelin,XIAP,Apoptosis regulation,1045,Y,0.125,32.0,2.455883,0.768357,0.080923,-0.432364
GDSC1,342,15864734,1298134,HeLa,SIDM00846,CESC,172,Embelin,XIAP,Apoptosis regulation,1045,Y,0.125,32.0,2.129644,0.732509,0.120932,-0.750068
GDSC1,342,15583887,687505,C-33-A,SIDM00889,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,2.57979,0.96965,0.038949,0.330412
GDSC1,342,15584215,687506,C-4-I,SIDM00905,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,2.980866,0.975805,0.067547,0.658978
GDSC1,342,15584561,687514,ME-180,SIDM00627,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,3.300943,0.976755,0.077224,0.92119
GDSC1,342,15607445,724839,SW756,SIDM01174,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,3.946198,0.983601,0.048617,1.449791
GDSC1,342,15667974,906824,Ca-Ski,SIDM00923,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,2.04395,0.933028,0.105119,-0.108556
GDSC1,342,15673749,906843,DoTc2-4510,SIDM00864,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,1.708686,0.936423,0.081714,-0.383208
GDSC1,342,15689883,907068,HT-3,SIDM00679,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,1.81377,0.934597,0.210761,-0.297123
GDSC1,342,15796086,924107,CAL-39,SIDM00935,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,2.789837,0.974106,0.133032,0.502485
GDSC1,342,15805328,930297,SiHa,SIDM01093,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,3.996137,0.985383,0.078238,1.490702
GDSC1,342,15805672,930298,SKG-IIIa,SIDM00381,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,4.005979,0.980294,0.122233,1.498764
GDSC1,342,15814884,949154,OMC-1,SIDM00240,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,3.674522,0.986157,0.083936,1.22723
GDSC1,342,15840301,1240179,MS751,SIDM00638,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,3.126864,0.989797,0.094311,0.778582
GDSC1,342,15849462,1240212,SISO,SIDM00394,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,3.052619,0.982369,0.046129,0.717759
GDSC1,342,15864736,1298134,HeLa,SIDM00846,CESC,175,PAC-1,"Procaspase-3, Procaspase-7",Apoptosis regulation,1045,Y,0.01,2.56,2.982076,0.987617,0.043898,0.65997
GDSC1,342,15583888,687505,C-33-A,SIDM00889,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,5.630896,0.981606,0.068812,1.016785
GDSC1,342,15584216,687506,C-4-I,SIDM00905,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,4.980794,0.961369,0.157415,0.604586
GDSC1,342,15584562,687514,ME-180,SIDM00627,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,6.173567,0.982667,0.046536,1.360867
GDSC1,342,15607446,724839,SW756,SIDM01174,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,5.817868,0.972363,0.052681,1.135335
GDSC1,342,15667975,906824,Ca-Ski,SIDM00923,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,6.152334,0.980825,0.064574,1.347404
GDSC1,342,15673750,906843,DoTc2-4510,SIDM00864,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,2.138152,0.724244,0.171083,-1.197796
GDSC1,342,15689884,907068,HT-3,SIDM00679,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,4.357332,0.935547,0.159482,0.209279
GDSC1,342,15796087,924107,CAL-39,SIDM00935,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,3.346035,0.865244,0.194401,-0.431936
GDSC1,342,15805329,930297,SiHa,SIDM01093,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,6.548874,0.985706,0.026805,1.598831
GDSC1,342,15805673,930298,SKG-IIIa,SIDM00381,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,6.657935,0.982076,0.069565,1.667981
GDSC1,342,15814885,949154,OMC-1,SIDM00240,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,3.886965,0.902536,0.150992,-0.088958
GDSC1,342,15840302,1240179,MS751,SIDM00638,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,5.692454,0.990262,0.065908,1.055816
GDSC1,342,15849463,1240212,SISO,SIDM00394,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,5.563583,0.982107,0.29634,0.974105
GDSC1,342,15864737,1298134,HeLa,SIDM00846,CESC,176,IPA-3,PAK1,Cytoskeleton,1045,Y,0.125,32.0,3.361432,0.886435,0.194534,-0.422173
GDSC1,342,15583891,687505,C-33-A,SIDM00889,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,2.412365,0.759847,0.070573,-0.641671
GDSC1,342,15584219,687506,C-4-I,SIDM00905,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,4.9756,0.961194,0.084868,0.805531
GDSC1,342,15584565,687514,ME-180,SIDM00627,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,4.179732,0.914561,0.051351,0.356184
GDSC1,342,15607449,724839,SW756,SIDM01174,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,4.658516,0.933538,0.057651,0.626505
GDSC1,342,15667978,906824,Ca-Ski,SIDM00923,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,2.822531,0.792762,0.091729,-0.410091
GDSC1,342,15673753,906843,DoTc2-4510,SIDM00864,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,4.648355,0.956176,0.028811,0.620768
GDSC1,342,15689887,907068,HT-3,SIDM00679,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,3.417408,0.868207,0.173603,-0.074224
GDSC1,342,15796090,924107,CAL-39,SIDM00935,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,1.20458,0.58112,0.168229,-1.323586
GDSC1,342,15805332,930297,SiHa,SIDM01093,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,6.539316,0.985592,0.028923,1.688404
GDSC1,342,15805676,930298,SKG-IIIa,SIDM00381,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,6.753928,0.983327,0.029359,1.809574
GDSC1,342,15814888,949154,OMC-1,SIDM00240,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,4.964107,0.958712,0.059785,0.799042
GDSC1,342,15840305,1240179,MS751,SIDM00638,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,4.972478,0.97771,0.037308,0.803768
GDSC1,342,15849466,1240212,SISO,SIDM00394,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,3.145994,0.85053,0.125135,-0.227464
GDSC1,342,15864740,1298134,HeLa,SIDM00846,CESC,179,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,1045,Y,0.125,32.0,4.659916,0.967949,0.060031,0.627296
GDSC1,342,15583893,687505,C-33-A,SIDM00889,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,-3.98572,0.044913,0.041882,-1.791715
GDSC1,342,15584221,687506,C-4-I,SIDM00905,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,-0.330642,0.448138,0.073471,0.341868
GDSC1,342,15584567,687514,ME-180,SIDM00627,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,0.371772,0.5564,0.149857,0.751889
GDSC1,342,15607451,724839,SW756,SIDM01174,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,-2.473196,0.174969,0.133332,-0.908808
GDSC1,342,15667980,906824,Ca-Ski,SIDM00923,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,-1.210587,0.32299,0.10817,-0.171783
GDSC1,342,15673755,906843,DoTc2-4510,SIDM00864,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,-3.268934,0.080232,0.020534,-1.373305
GDSC1,342,15689889,907068,HT-3,SIDM00679,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,0.147706,0.52328,0.095172,0.621095
GDSC1,342,15796092,924107,CAL-39,SIDM00935,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,-1.457513,0.277058,0.080507,-0.315922
GDSC1,342,15805334,930297,SiHa,SIDM01093,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,1.284564,0.686298,0.150936,1.284715
GDSC1,342,15805678,930298,SKG-IIIa,SIDM00381,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,1.752509,0.737064,0.101834,1.557869
GDSC1,342,15814890,949154,OMC-1,SIDM00240,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,-0.202981,0.468396,0.121145,0.416388
GDSC1,342,15840307,1240179,MS751,SIDM00638,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,0.515121,0.586256,0.046899,0.835566
GDSC1,342,15849468,1240212,SISO,SIDM00394,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,0.558334,0.589814,0.126544,0.860791
GDSC1,342,15864742,1298134,HeLa,SIDM00846,CESC,182,Obatoclax Mesylate,"BCL2, BCL-XL, BCL-W, MCL1",Apoptosis regulation,1045,Y,0.0625,16.0,-0.592502,0.401105,0.036893,0.189012
GDSC1,342,15583897,687505,C-33-A,SIDM00889,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,-0.504037,0.217967,0.126774,-0.963094
GDSC1,342,15584225,687506,C-4-I,SIDM00905,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,0.597438,0.377465,0.102415,-0.480148
GDSC1,342,15584571,687514,ME-180,SIDM00627,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,3.9869,0.845058,0.154006,1.005972
GDSC1,342,15607455,724839,SW756,SIDM01174,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,2.3376,0.638639,0.080194,0.282831
GDSC1,342,15667984,906824,Ca-Ski,SIDM00923,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,0.123101,0.315771,0.107895,-0.688123
GDSC1,342,15673759,906843,DoTc2-4510,SIDM00864,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,-0.716234,0.189295,0.089188,-1.056132
GDSC1,342,15796096,924107,CAL-39,SIDM00935,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,-3.088036,0.029719,0.053753,-2.096057
GDSC1,342,15805338,930297,SiHa,SIDM01093,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,6.936293,0.981606,0.09566,2.299143
GDSC1,342,15805682,930298,SKG-IIIa,SIDM00381,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,4.293733,0.854898,0.081382,1.140504
GDSC1,342,15814894,949154,OMC-1,SIDM00240,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,2.303113,0.640577,0.171605,0.26771
GDSC1,342,15840311,1240179,MS751,SIDM00638,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,2.803985,0.730153,0.10784,0.487319
GDSC1,342,15849472,1240212,SISO,SIDM00394,CESC,190,Bleomycin,dsDNA break induction,DNA replication,1045,Y,0.25,64.0,-0.557981,0.208186,0.054288,-0.986746
GDSC1,342,15583905,687505,C-33-A,SIDM00889,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-5.685915,0.584246,0.057914,-0.405755
GDSC1,342,15584233,687506,C-4-I,SIDM00905,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-5.559179,0.602185,0.085829,-0.337189
GDSC1,342,15584579,687514,ME-180,SIDM00627,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-4.832416,0.70255,0.099206,0.056002
GDSC1,342,15607463,724839,SW756,SIDM01174,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-3.613815,0.837406,0.106755,0.715284
GDSC1,342,15667992,906824,Ca-Ski,SIDM00923,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-5.748803,0.569781,0.123955,-0.439778
GDSC1,342,15673766,906843,DoTc2-4510,SIDM00864,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-6.864498,0.395846,0.133003,-1.043387
GDSC1,342,15689900,907068,HT-3,SIDM00679,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-4.104793,0.804078,0.06516,0.449657
GDSC1,342,15796104,924107,CAL-39,SIDM00935,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-7.55194,0.294056,0.068799,-1.415304
GDSC1,342,15805346,930297,SiHa,SIDM01093,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-2.979751,0.893075,0.083125,1.058322
GDSC1,342,15805690,930298,SKG-IIIa,SIDM00381,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-3.375075,0.849162,0.034292,0.844446
GDSC1,342,15814902,949154,OMC-1,SIDM00240,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-3.886364,0.824927,0.122311,0.56783
GDSC1,342,15840319,1240179,MS751,SIDM00638,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-5.30767,0.650449,0.140352,-0.201118
GDSC1,342,15849480,1240212,SISO,SIDM00394,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-5.524161,0.610729,0.053391,-0.318243
GDSC1,342,15864753,1298134,HeLa,SIDM00846,CESC,201,Epothilone B,Microtubule stabiliser,Mitosis,1045,Y,0.000125,0.032,-6.952727,0.3772,0.050594,-1.09112
GDSC1,342,15583912,687505,C-33-A,SIDM00889,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,-3.311226,0.732401,0.083892,-0.775913
GDSC1,342,15584240,687506,C-4-I,SIDM00905,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,-2.047803,0.872222,0.039596,-0.046915
GDSC1,342,15584586,687514,ME-180,SIDM00627,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,-3.7773,0.65649,0.111084,-1.044839
GDSC1,342,15607470,724839,SW756,SIDM01174,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,0.889141,0.982769,0.027308,1.647709
GDSC1,342,15667999,906824,Ca-Ski,SIDM00923,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,-4.342001,0.572825,0.095398,-1.370673
GDSC1,342,15673773,906843,DoTc2-4510,SIDM00864,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,-1.035531,0.949165,0.025496,0.537169
GDSC1,342,15689907,907068,HT-3,SIDM00679,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,-0.819948,0.951723,0.031746,0.661561
GDSC1,342,15796111,924107,CAL-39,SIDM00935,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,-1.353965,0.928277,0.066301,0.353432
GDSC1,342,15805353,930297,SiHa,SIDM01093,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,0.592551,0.979554,0.017488,1.476576
GDSC1,342,15805697,930298,SKG-IIIa,SIDM00381,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,1.163455,0.982437,0.027066,1.805989
GDSC1,342,15814909,949154,OMC-1,SIDM00240,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,-1.12728,0.933975,0.039106,0.484229
GDSC1,342,15840326,1240179,MS751,SIDM00638,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,-1.779815,0.919628,0.191965,0.107715
GDSC1,342,15849487,1240212,SISO,SIDM00394,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,-3.062569,0.768756,0.055888,-0.632438
GDSC1,342,15864760,1298134,HeLa,SIDM00846,CESC,208,Ispinesib Mesylate,KSP,Mitosis,1045,Y,0.0005,0.128,-2.242923,0.878331,0.031422,-0.159499
GDSC1,342,15583914,687505,C-33-A,SIDM00889,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,1.686193,0.811598,0.083161,0.411097
GDSC1,342,15584242,687506,C-4-I,SIDM00905,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,2.880315,0.9145,0.112562,1.050857
GDSC1,342,15584588,687514,ME-180,SIDM00627,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,0.011988,0.569427,0.069131,-0.485871
GDSC1,342,15607472,724839,SW756,SIDM01174,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,5.330631,0.983577,0.029019,2.363634
GDSC1,342,15668001,906824,Ca-Ski,SIDM00923,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,-1.321497,0.370268,0.150388,-1.200296
GDSC1,342,15673775,906843,DoTc2-4510,SIDM00864,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,1.049691,0.731453,0.068415,0.070086
GDSC1,342,15689909,907068,HT-3,SIDM00679,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,0.141035,0.592006,0.184666,-0.416733
GDSC1,342,15796113,924107,CAL-39,SIDM00935,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,1.97543,0.842151,0.10224,0.566058
GDSC1,342,15805355,930297,SiHa,SIDM01093,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,3.058585,0.911074,0.136807,1.146367
GDSC1,342,15805699,930298,SKG-IIIa,SIDM00381,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,5.511454,0.981981,0.029956,2.460511
GDSC1,342,15814911,949154,OMC-1,SIDM00240,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,1.045115,0.722483,0.123438,0.067635
GDSC1,342,15840328,1240179,MS751,SIDM00638,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,0.586841,0.670651,0.049597,-0.177889
GDSC1,342,15849489,1240212,SISO,SIDM00394,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,1.440798,0.784555,0.089848,0.279625
GDSC1,342,15864762,1298134,HeLa,SIDM00846,CESC,219,AT-7519,"CDK1, CDK2, CDK4, CDK6, CDK9",Cell cycle,1045,Y,0.04,10.24,2.322705,0.895785,0.150858,0.752114
GDSC1,342,15583917,687505,C-33-A,SIDM00889,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,0.744783,0.781258,0.088703,-0.055333
GDSC1,342,15584245,687506,C-4-I,SIDM00905,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,3.869853,0.979757,0.030597,1.814953
GDSC1,342,15584591,687514,ME-180,SIDM00627,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,-0.564596,0.586885,0.039842,-0.838968
GDSC1,342,15607475,724839,SW756,SIDM01174,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,4.721383,0.984654,0.0529,2.324575
GDSC1,342,15668004,906824,Ca-Ski,SIDM00923,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,-1.354008,0.46775,0.060067,-1.311413
GDSC1,342,15673778,906843,DoTc2-4510,SIDM00864,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,2.250505,0.927553,0.055295,0.845809
GDSC1,342,15689912,907068,HT-3,SIDM00679,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,2.486533,0.933497,0.035759,0.987066
GDSC1,342,15796116,924107,CAL-39,SIDM00935,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,1.968026,0.903747,0.080951,0.676751
GDSC1,342,15805358,930297,SiHa,SIDM01093,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,3.967321,0.97362,0.037961,1.873285
GDSC1,342,15805702,930298,SKG-IIIa,SIDM00381,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,3.926912,0.965146,0.03667,1.849101
GDSC1,342,15814914,949154,OMC-1,SIDM00240,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,1.064515,0.811281,0.06961,0.13602
GDSC1,342,15840331,1240179,MS751,SIDM00638,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,3.262087,0.980582,0.046323,1.451218
GDSC1,342,15849492,1240212,SISO,SIDM00394,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,1.387103,0.858102,0.065318,0.329082
GDSC1,342,15864765,1298134,HeLa,SIDM00846,CESC,223,ZSTK474,PI3K (class 1),PI3K/MTOR signaling,1045,Y,0.02,10.24,2.47189,0.953324,0.037362,0.978302
GDSC1,342,15583918,687505,C-33-A,SIDM00889,CESC,224,AS605240,PI3Kgamma,PI3K/MTOR signaling,1045,Y,0.078125,20.0,2.766886,0.856328,0.120574,-0.134949
GDSC1,342,15584246,687506,C-4-I,SIDM00905,CESC,224,AS605240,PI3Kgamma,PI3K/MTOR signaling,1045,Y,0.078125,20.0,5.159095,0.978354,0.029143,1.394892
GDSC1,342,15584592,687514,ME-180,SIDM00627,CESC,224,AS605240,PI3Kgamma,PI3K/MTOR signaling,1045,Y,0.078125,20.0,1.534161,0.692853,0.097265,-0.923288
GDSC1,342,15607476,724839,SW756,SIDM01174,CESC,224,AS605240,PI3Kgamma,PI3K/MTOR signaling,1045,Y,0.078125,20.0,6.022254,0.983868,0.030376,1.94689
GDSC1,342,15668005,906824,Ca-Ski,SIDM00923,CESC,224,AS605240,PI3Kgamma,PI3K/MTOR signaling,1045,Y,0.078125,20.0,1.945243,0.7444,0.100825,-0.660397
GDSC1,342,15673779,906843,DoTc2-4510,SIDM00864,CESC,224,AS605240,PI3Kgamma,PI3K/MTOR signaling,1045,Y,0.078125,20.0,2.895853,0.871783,0.110319,-0.052473
GDSC1,342,15689913,907068,HT-3,SIDM00679,CESC,224,AS605240,PI3Kgamma,PI3K/MTOR signaling,1045,Y,0.078125,20.0,3.948072,0.938697,0.049294,0.620431
GDSC1,342,15796117,924107,CAL-39,SIDM00935,CESC,224,AS605240,PI3Kgamma,PI3K/MTOR signaling,1045,Y,0.078125,20.0,2.353352,0.80978,0.045144,-0.399408
GDSC1,342,15805359,930297,SiHa,SIDM01093,CESC,224,AS605240,PI3Kgamma,PI3K/MTOR signaling,1045,Y,0.078125,20.0,6.074168,0.98565,0.028427,1.98009
