gene,tissue_id,tissue,cell_type_id,cell_type,n_cells,mean_expr,pct_cells,tpc
S100A9,UBERON:0000974,neck,CL:0000576,monocyte,15,3.1304753621419272,1.0,0.0007854636853956119
S100A9,UBERON:0000974,neck,CL:0000738,leukocyte,136,1.9876673081341911,0.031278748850046,0.007121537414253548
S100A9,UBERON:0000974,neck,CL:0000763,myeloid cell,118,2.0308566335904397,0.11378977820636452,0.006178980991778813
S100A9,UBERON:0000974,neck,CL:0000766,myeloid leukocyte,118,2.0308566335904397,0.11378977820636452,0.006178980991778813
S100A9,UBERON:0000974,neck,CL:0000786,plasma cell,1,1.448891282081604,0.001594896331738437,5.236424569304079e-05
S100A9,UBERON:0000974,neck,CL:0000842,mononuclear cell,136,1.9876673081341911,0.031278748850046,0.007121537414253548
S100A9,UBERON:0000974,neck,CL:0000945,lymphocyte of B lineage,11,1.716587933627042,0.007596685082872928,0.0005760067026234487
S100A9,UBERON:0000974,neck,CL:0000946,antibody secreting cell,1,1.448891282081604,0.001594896331738437,5.236424569304079e-05
S100A9,UBERON:0000974,neck,CL:0000988,hematopoietic cell,136,1.9876673081341911,0.031278748850046,0.007121537414253548
S100A9,UBERON:0000974,neck,CL:0001061,abnormal cell,3,1.6953337987263997,0.0002927400468384075,0.00015709273707912238
S100A9,UBERON:0000974,neck,CL:0001063,neoplastic cell,3,1.6953337987263997,0.0002927400468384075,0.00015709273707912238
S100A9,UBERON:0000974,neck,CL:0001064,malignant cell,3,1.6953337987263997,0.0002927400468384075,0.00015709273707912238
S100A9,UBERON:0000974,neck,CL:0002319,neural cell,1,1.6402145624160767,0.005780346820809248,5.236424569304079e-05
S100A9,UBERON:0000974,neck,CL:0002320,connective tissue cell,3,1.522984504699707,0.002012072434607646,0.00015709273707912238
S100A9,UBERON:0000974,neck,CL:0002573,Schwann cell,1,1.6402145624160767,0.005780346820809248,5.236424569304079e-05
S100A9,UBERON:0000974,neck,CL:0011026,progenitor cell,15,3.1304753621419272,1.0,0.0007854636853956119
S100A9,UBERON:0000974,neck,CL:0011115,precursor cell,18,2.8757555219862194,0.008086253369272238,0.0009425564224747342
S100A9,UBERON:0000974,neck,tissue_stats,tendon of semitendinosus,147,1.958667988679847,,0.0076975441168769965
S100A9,UBERON:0000977,pleura,CL:0000000,cell,628,5.05160464147094,0.05878498549096696,0.05859848838294299
S100A9,UBERON:0000977,pleura,CL:0000057,fibroblast,204,4.182667750938266,0.02535421327367636,0.01903517775496874
S100A9,UBERON:0000977,pleura,CL:0000066,epithelial cell,23,3.8614498635996943,0.0124123043712898,0.0021461229821778485
S100A9,UBERON:0000977,pleura,CL:0000076,squamous epithelial cell,21,3.777837480817522,0.011400651465798045,0.001959503592423253
S100A9,UBERON:0000977,pleura,CL:0000077,mesothelial cell,21,3.777837480817522,0.011400651465798045,0.001959503592423253
S100A9,UBERON:0000977,pleura,CL:0000081,blood cell,284,5.669605093942562,0.6396396396396397,0.026499953345152562
S100A9,UBERON:0000977,pleura,CL:0000094,granulocyte,284,5.669605093942562,0.6396396396396397,0.026499953345152562
S100A9,UBERON:0000977,pleura,CL:0000113,mononuclear phagocyte,113,5.3226944914961285,0.3553459119496855,0.010543995521134646
S100A9,UBERON:0000977,pleura,CL:0000145,professional antigen presenting cell,7,4.606788090297154,0.0472972972972973,0.0006531678641410843
S100A9,UBERON:0000977,pleura,CL:0000234,phagocyte,113,5.3226944914961285,0.3553459119496855,0.010543995521134646
S100A9,UBERON:0000977,pleura,CL:0000235,macrophage,3,4.8603941599528,0.024793388429752067,0.00027992908463189323
S100A9,UBERON:0000977,pleura,CL:0000451,dendritic cell,1,3.969311237335205,0.043478260869565216,9.330969487729775e-05
S100A9,UBERON:0000977,pleura,CL:0000499,stromal cell,1,5.000860691070557,0.05555555555555555,9.330969487729775e-05
S100A9,UBERON:0000977,pleura,CL:0000576,monocyte,109,5.347834875824255,0.6264367816091954,0.010170756741625455
S100A9,UBERON:0000977,pleura,CL:0000738,leukocyte,400,5.563323364257813,0.5221932114882507,0.0373238779509191
S100A9,UBERON:0000977,pleura,CL:0000763,myeloid cell,396,5.574906782670454,0.5358592692828146,0.03695063917140991
S100A9,UBERON:0000977,pleura,CL:0000766,myeloid leukocyte,396,5.574906782670454,0.5358592692828146,0.03695063917140991
S100A9,UBERON:0000977,pleura,CL:0000775,neutrophil,284,5.669605093942562,0.6396396396396397,0.026499953345152562
S100A9,UBERON:0000977,pleura,CL:0000842,mononuclear cell,113,5.3226944914961285,0.3553459119496855,0.010543995521134646
S100A9,UBERON:0000977,pleura,CL:0000988,hematopoietic cell,400,5.563323364257813,0.5221932114882507,0.0373238779509191
S100A9,UBERON:0000977,pleura,CL:0002320,connective tissue cell,205,4.186658905773628,0.025421626984126984,0.01912848744984604
S100A9,UBERON:0000977,pleura,CL:0011026,progenitor cell,109,5.347834875824255,0.6264367816091954,0.010170756741625455
S100A9,UBERON:0000977,pleura,CL:0011115,precursor cell,109,5.347834875824255,0.6264367816091954,0.010170756741625455
S100A9,UBERON:0000977,pleura,tissue_stats,tendon of semitendinosus,628,5.05160464147094,,0.05859848838294299
S100A9,UBERON:0000992,ovary,CL:0000000,cell,26645,2.6227408402139236,0.07701312214578877,0.07688223701485129
S100A9,UBERON:0000992,ovary,CL:0000038,erythroid progenitor cell,2,2.0247268676757812,0.16666666666666666,5.77085659709899e-06
S100A9,UBERON:0000992,ovary,CL:0000057,fibroblast,2214,2.5564302273882116,0.048083396677163645,0.006388338252988583
S100A9,UBERON:0000992,ovary,CL:0000066,epithelial cell,2814,2.526066306303305,0.044403768166253764,0.00811959523211828
S100A9,UBERON:0000992,ovary,CL:0000071,blood vessel endothelial cell,12,1.9008833567301433,0.005091217649554518,3.4625139582593945e-05
S100A9,UBERON:0000992,ovary,CL:0000076,squamous epithelial cell,12,1.9008833567301433,0.005091217649554518,3.4625139582593945e-05
S100A9,UBERON:0000992,ovary,CL:0000081,blood cell,21,4.866790044875372,0.65625,6.05939942695394e-05
S100A9,UBERON:0000992,ovary,CL:0000084,T cell,2817,2.1242314380324814,0.06398782482282392,0.008128251517013928
S100A9,UBERON:0000992,ovary,CL:0000094,granulocyte,21,4.866790044875372,0.65625,6.05939942695394e-05
S100A9,UBERON:0000992,ovary,CL:0000097,mast cell,16,2.1242144107818604,0.05673758865248227,4.616685277679192e-05
S100A9,UBERON:0000992,ovary,CL:0000113,mononuclear phagocyte,16646,2.760451553676559,0.386891342242882,0.0480308394576549
S100A9,UBERON:0000992,ovary,CL:0000115,endothelial cell,286,2.4788506781304633,0.02409435551811289,0.0008252324933851556
S100A9,UBERON:0000992,ovary,CL:0000145,professional antigen presenting cell,205,2.3053049971417683,0.17718236819360414,0.0005915128012026465
S100A9,UBERON:0000992,ovary,CL:0000150,glandular epithelial cell,2054,2.514991232807936,0.05242738271478891,0.005926669725220663
S100A9,UBERON:0000992,ovary,CL:0000151,secretory cell,2100,2.5032645089285714,0.04178272980501393,0.00605939942695394
S100A9,UBERON:0000992,ovary,CL:0000183,contractile cell,21,1.806180681501116,0.0015437771079908843,6.05939942695394e-05
S100A9,UBERON:0000992,ovary,CL:0000187,muscle cell,19,1.8037101344058388,0.0018952618453865336,5.482313767244041e-05
S100A9,UBERON:0000992,ovary,CL:0000192,smooth muscle cell,19,1.8037101344058388,0.0018952618453865336,5.482313767244041e-05
S100A9,UBERON:0000992,ovary,CL:0000234,phagocyte,16646,2.760451553676559,0.386891342242882,0.0480308394576549
S100A9,UBERON:0000992,ovary,CL:0000235,macrophage,163,2.243097785060391,0.3738532110091743,0.0004703248126635677
S100A9,UBERON:0000992,ovary,CL:0000236,B cell,262,2.4393459640386452,0.08878346323280244,0.0007559822142199677
S100A9,UBERON:0000992,ovary,CL:0000359,vascular associated smooth muscle cell,6,1.4890189170837402,0.0009033423667570009,1.7312569791296973e-05
S100A9,UBERON:0000992,ovary,CL:0000451,dendritic cell,40,2.3951019287109374,0.055632823365785816,0.00011541713194197981
S100A9,UBERON:0000992,ovary,CL:0000499,stromal cell,339,1.8182949189942847,0.002921481941104992,0.0009781601932082789
S100A9,UBERON:0000992,ovary,CL:0000501,granulosa cell,29,1.8918283396753772,0.00480689540858611,8.367742065793536e-05
S100A9,UBERON:0000992,ovary,CL:0000503,theca cell,1,2.2130239009857178,0.00020977554017201594,2.885428298549495e-06
S100A9,UBERON:0000992,ovary,CL:0000542,lymphocyte,3249,2.165760738881194,0.06465800314434118,0.00937475654198731
S100A9,UBERON:0000992,ovary,CL:0000576,monocyte,15451,2.779481050983755,0.4579973915105525,0.04458275264088825
S100A9,UBERON:0000992,ovary,CL:0000630,supporting cell,2,1.829650640487671,0.0005589714924538849,5.77085659709899e-06
S100A9,UBERON:0000992,ovary,CL:0000669,pericyte,2,1.829650640487671,0.0005589714924538849,5.77085659709899e-06
S100A9,UBERON:0000992,ovary,CL:0000670,primordial germ cell,11,2.304815639149059,0.015625,3.173971128404445e-05
S100A9,UBERON:0000992,ovary,CL:0000738,leukocyte,20167,2.6696864385506025,0.209987609200429,0.05819043249684767
S100A9,UBERON:0000992,ovary,CL:0000763,myeloid cell,15657,2.7757387869642973,0.4534843306493657,0.04517715087038945
S100A9,UBERON:0000992,ovary,CL:0000764,erythroid lineage cell,6,2.0276498794555664,0.15,1.7312569791296973e-05
S100A9,UBERON:0000992,ovary,CL:0000766,myeloid leukocyte,15651,2.7760256932464378,0.4538363393840979,0.04515983830059815
S100A9,UBERON:0000992,ovary,CL:0000775,neutrophil,21,4.866790044875372,0.65625,6.05939942695394e-05
S100A9,UBERON:0000992,ovary,CL:0000784,plasmacytoid dendritic cell,21,2.6833570571172807,0.1065989847715736,6.05939942695394e-05
S100A9,UBERON:0000992,ovary,CL:0000786,plasma cell,31,2.042640439925655,0.011305616338439095,8.944827725503435e-05
S100A9,UBERON:0000992,ovary,CL:0000839,myeloid lineage restricted progenitor cell,2,2.0247268676757812,0.16666666666666666,5.77085659709899e-06
S100A9,UBERON:0000992,ovary,CL:0000842,mononuclear cell,19895,2.663334066348329,0.21329630979694233,0.057405595999642206
S100A9,UBERON:0000992,ovary,CL:0000860,classical monocyte,3,4.41834290822347,1.0,8.656284895648486e-06
S100A9,UBERON:0000992,ovary,CL:0000945,lymphocyte of B lineage,293,2.3973736551434515,0.05146671350781662,0.0008454304914750021
S100A9,UBERON:0000992,ovary,CL:0000946,antibody secreting cell,31,2.042640439925655,0.011305616338439095,8.944827725503435e-05
S100A9,UBERON:0000992,ovary,CL:0000988,hematopoietic cell,20173,2.6694953883284587,0.20996263491501785,0.05820774506663896
S100A9,UBERON:0000992,ovary,CL:0001061,abnormal cell,1073,2.4074798043598555,0.10582897721668803,0.0030960645643436082
S100A9,UBERON:0000992,ovary,CL:0001063,neoplastic cell,1073,2.4074798043598555,0.10582897721668803,0.0030960645643436082
S100A9,UBERON:0000992,ovary,CL:0001064,malignant cell,1073,2.4074798043598555,0.10582897721668803,0.0030960645643436082
S100A9,UBERON:0000992,ovary,CL:0001065,innate lymphoid cell,139,2.5191823835853193,0.26127819548872183,0.0004010745334983798
S100A9,UBERON:0000992,ovary,CL:0002132,stromal cell of ovary,118,1.7561738612288136,0.00185575441134841,0.00034048053922884045
S100A9,UBERON:0000992,ovary,CL:0002138,endothelial cell of lymphatic vessel,2,1.697708249092102,0.0024813895781637717,5.77085659709899e-06
S100A9,UBERON:0000992,ovary,CL:0002139,endothelial cell of vascular tree,14,1.8718583243233817,0.004426177679418274,4.039599617969293e-05
S100A9,UBERON:0000992,ovary,CL:0002320,connective tissue cell,2555,2.4579248715753423,0.015423155861402874,0.00737226930279396
S100A9,UBERON:0000992,ovary,CL:0008001,hematopoietic precursor cell,2,2.0247268676757812,0.16666666666666666,5.77085659709899e-06
S100A9,UBERON:0000992,ovary,CL:0008034,mural cell,2,1.829650640487671,0.0005589714924538849,5.77085659709899e-06
S100A9,UBERON:0000992,ovary,CL:0011026,progenitor cell,15453,2.7793834530511874,0.4578938011141401,0.04458852349748535
S100A9,UBERON:0000992,ovary,CL:0011115,precursor cell,15453,2.7793834530511874,0.4578938011141401,0.04458852349748535
S100A9,UBERON:0000992,ovary,CL:0019018,blood vessel smooth muscle cell,6,1.4890189170837402,0.0009033423667570009,1.7312569791296973e-05
S100A9,UBERON:0000992,ovary,CL:2000064,ovarian surface epithelial cell,3,1.7455736796061199,0.012448132780082987,8.656284895648486e-06
S100A9,UBERON:0000992,ovary,CL:4030006,fallopian tube secretory epithelial cell,2051,2.5156226193015603,0.05266671802377834,0.005918013440325015
S100A9,UBERON:0000992,ovary,CL:4033054,perivascular cell,8,1.5741767883300781,0.0007827788649706458,2.308342638839596e-05
S100A9,UBERON:0000992,ovary,tissue_stats,tendon of semitendinosus,26645,2.6227408402139236,,0.07688223701485129
S100A9,UBERON:0000995,uterus,CL:0000000,cell,24814,2.70114558565729,0.054805351991978196,0.054391856346228035
S100A9,UBERON:0000995,uterus,CL:0000034,stem cell,37,3.449718372241871,0.3274336283185841,8.11033563637639e-05
S100A9,UBERON:0000995,uterus,CL:0000036,epithelial fate stem cell,37,3.449718372241871,0.3274336283185841,8.11033563637639e-05
S100A9,UBERON:0000995,uterus,CL:0000057,fibroblast,115,2.2745762037194295,0.0034901365705614566,0.0002520779995089959
S100A9,UBERON:0000995,uterus,CL:0000064,ciliated cell,32,2.3182532787323,0.005687877710629221,7.014344334163364e-05
S100A9,UBERON:0000995,uterus,CL:0000066,epithelial cell,1396,2.5157323799023996,0.012216679793471602,0.0030600077157787674
S100A9,UBERON:0000995,uterus,CL:0000067,ciliated epithelial cell,31,2.338646673387097,0.01272055806319245,6.79514607372076e-05
S100A9,UBERON:0000995,uterus,CL:0000071,blood vessel endothelial cell,7,2.1974408285958424,0.00396600566572238,1.5343878230982358e-05
S100A9,UBERON:0000995,uterus,CL:0000075,columnar/cuboidal epithelial cell,7,2.9380384172712053,0.02413793103448276,1.5343878230982358e-05
S100A9,UBERON:0000995,uterus,CL:0000076,squamous epithelial cell,7,2.1974408285958424,0.00396600566572238,1.5343878230982358e-05
S100A9,UBERON:0000995,uterus,CL:0000079,stratified epithelial cell,61,2.7385944303919056,0.28110599078341014,0.00013371093886998912
S100A9,UBERON:0000995,uterus,CL:0000081,blood cell,53,3.228967342736586,0.5145631067961165,0.00011617507803458071
S100A9,UBERON:0000995,uterus,CL:0000084,T cell,839,1.799156070750149,0.023429864000670222,0.001839073405113457
S100A9,UBERON:0000995,uterus,CL:0000094,granulocyte,53,3.228967342736586,0.5145631067961165,0.00011617507803458071
S100A9,UBERON:0000995,uterus,CL:0000097,mast cell,8,2.3586788177490234,0.007858546168958742,1.753586083540841e-05
S100A9,UBERON:0000995,uterus,CL:0000113,mononuclear phagocyte,21316,2.7545258330010323,0.4217565936566352,0.04672430119594571
S100A9,UBERON:0000995,uterus,CL:0000115,endothelial cell,58,2.0963705654801994,0.002223670590039489,0.00012713499105671097
S100A9,UBERON:0000995,uterus,CL:0000135,fibrocyte,41,2.755109833508003,0.1626984126984127,8.98712867814681e-05
S100A9,UBERON:0000995,uterus,CL:0000145,professional antigen presenting cell,1383,3.0888883710683297,0.395368782161235,0.0030315119419212287
S100A9,UBERON:0000995,uterus,CL:0000150,glandular epithelial cell,1144,2.5549019766854237,0.017979223310125886,0.002507628099463403
S100A9,UBERON:0000995,uterus,CL:0000151,secretory cell,1152,2.553539276123047,0.01781985242934707,0.002525163960298811
S100A9,UBERON:0000995,uterus,CL:0000183,contractile cell,119,2.3194703174238445,0.007335716927629145,0.0002608459299267001
S100A9,UBERON:0000995,uterus,CL:0000185,myoepithelial cell,7,2.9380384172712053,0.02413793103448276,1.5343878230982358e-05
S100A9,UBERON:0000995,uterus,CL:0000187,muscle cell,112,2.2808099474225725,0.007029876977152899,0.00024550205169571773
S100A9,UBERON:0000995,uterus,CL:0000192,smooth muscle cell,112,2.2808099474225725,0.007029876977152899,0.00024550205169571773
S100A9,UBERON:0000995,uterus,CL:0000234,phagocyte,21316,2.7545258330010323,0.4217565936566352,0.04672430119594571
S100A9,UBERON:0000995,uterus,CL:0000235,macrophage,1380,3.08953662817029,0.43657070547295157,0.0030249359941079508
S100A9,UBERON:0000995,uterus,CL:0000236,B cell,15,2.054619725545247,0.015105740181268883,3.287973906639077e-05
S100A9,UBERON:0000995,uterus,CL:0000349,extraembryonic cell,14,2.5123628888811385,0.0018167661562418895,3.0687756461964716e-05
S100A9,UBERON:0000995,uterus,CL:0000359,vascular associated smooth muscle cell,2,1.4771575927734375,0.0005563282336578582,4.383965208852102e-06
S100A9,UBERON:0000995,uterus,CL:0000451,dendritic cell,3,2.790719668070475,0.008902077151335312,6.5759478132781535e-06
S100A9,UBERON:0000995,uterus,CL:0000499,stromal cell,67,2.500438633249767,0.0014638729270903888,0.00014686283449654542
S100A9,UBERON:0000995,uterus,CL:0000542,lymphocyte,895,1.8153647651885474,0.02101530947684794,0.0019618244309613157
S100A9,UBERON:0000995,uterus,CL:0000576,monocyte,19933,2.731326898234084,0.42371872542142297,0.04369278925402448
S100A9,UBERON:0000995,uterus,CL:0000623,natural killer cell,21,1.8683891296386719,0.007111412123264477,4.603163469294708e-05
S100A9,UBERON:0000995,uterus,CL:0000624,"CD4-positive, alpha-beta T cell",4,2.507038116455078,0.0038797284190106693,8.767930417704205e-06
S100A9,UBERON:0000995,uterus,CL:0000625,"CD8-positive, alpha-beta T cell",10,1.9148740768432617,0.004476275738585497,2.191982604426051e-05
S100A9,UBERON:0000995,uterus,CL:0000630,supporting cell,5,1.8874475479125976,0.0006294850812035755,1.0959913022130256e-05
S100A9,UBERON:0000995,uterus,CL:0000646,basal cell,37,3.449718372241871,0.3274336283185841,8.11033563637639e-05
S100A9,UBERON:0000995,uterus,CL:0000723,somatic stem cell,37,3.449718372241871,0.3274336283185841,8.11033563637639e-05
S100A9,UBERON:0000995,uterus,CL:0000738,leukocyte,22300,2.7183316984304935,0.23060298025914397,0.04888121207870094
S100A9,UBERON:0000995,uterus,CL:0000763,myeloid cell,21631,2.757186228676437,0.41529393695042816,0.04741477571633992
S100A9,UBERON:0000995,uterus,CL:0000766,myeloid leukocyte,21374,2.7555490534644895,0.41644422795908426,0.04685143618700242
S100A9,UBERON:0000995,uterus,CL:0000775,neutrophil,53,3.228967342736586,0.5145631067961165,0.00011617507803458071
S100A9,UBERON:0000995,uterus,CL:0000786,plasma cell,20,2.260198402404785,0.0070596540769502295,4.383965208852102e-05
S100A9,UBERON:0000995,uterus,CL:0000789,alpha-beta T cell,14,2.0840636662074496,0.004287901990811639,3.0687756461964716e-05
S100A9,UBERON:0000995,uterus,CL:0000791,mature alpha-beta T cell,14,2.0840636662074496,0.004287901990811639,3.0687756461964716e-05
S100A9,UBERON:0000995,uterus,CL:0000813,memory T cell,16,2.5583174228668213,0.009864364981504316,3.507172167081682e-05
S100A9,UBERON:0000995,uterus,CL:0000842,mononuclear cell,22211,2.7166821197829902,0.23849713837794886,0.04868612562690702
S100A9,UBERON:0000995,uterus,CL:0000897,"CD4-positive, alpha-beta memory T cell",2,2.6890006065368652,0.003372681281618887,4.383965208852102e-06
